ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC
EXIT-org/apache/hadoop/dfs/FSNamesystem$SafeModeInfo$leave,47541,0,300,19,13,1392001024,24829,140736189309728,140177363927368,1,80,6928627,970,704512,135168,4096,8.59591e+10,2.67056e+09,2.35417e+08,1.01677e+11,2.90598e+09,1.14753e+10,1.17353e+08,1.68363e+06,6.40892e+09,6.66735e+08,6.63994e+10,5.61072e+10,-5.43945e+10,5.73005e+10,435844,1.72122e+11,1.81079e+11,8.95616e+10,2.86635e+10,1.63831e+11,2.58976e+12,1.55003e+12,2.85684e+09,5.13361e+11,2.56444e+11,2.95053e+11,1.98019e+09,7.44489e+11,2.07014e+12,9.23634e+11,1.00959e+12,1.22507e+11,6.63994e+10,5.61072e+10,1.77139e+12,2.43594e+10,1.78455e+12,2.45948e+10,1.39074e+11,2.79415e+12,1.4198e+11,9.09942e+10,5.61072e+10,9.10133e+08,2.91706e+08,2.85684e+09,2.85684e+09,2.85684e+09,0,0,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$SafeModeInfo$checkMode,47541,0,301,19,13,1392001024,24829,140736189309728,140177363927368,1,80,6929881,970,704512,135168,4096,8.60998e+10,2.67502e+09,2.35794e+08,1.01844e+11,2.91081e+09,1.14959e+10,1.1755e+08,1.68602e+06,6.41946e+09,6.67966e+08,6.65094e+10,5.61945e+10,-5.44799e+10,5.73907e+10,436573,1.72419e+11,1.81385e+11,8.97167e+10,2.87102e+10,1.64115e+11,2.59402e+12,1.55268e+12,2.8639e+09,5.14232e+11,2.56882e+11,2.95545e+11,1.98352e+09,7.45721e+11,2.07361e+12,9.25174e+11,1.01127e+12,1.22704e+11,6.65094e+10,5.61945e+10,1.77434e+12,2.44027e+10,1.78752e+12,2.46385e+10,1.39309e+11,2.7988e+12,1.42219e+11,9.11479e+10,5.61945e+10,9.1162e+08,2.92308e+08,2.8639e+09,2.8639e+09,2.8639e+09,0,0,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$SafeModeInfo$setBlockTotal,47541,0,301,19,13,1392001024,24829,140736189309728,140177363927368,1,80,6931135,970,704512,135168,4096,8.62404e+10,2.67948e+09,2.36172e+08,1.02011e+11,2.91565e+09,1.15164e+10,1.17746e+08,1.68842e+06,6.43e+09,6.69198e+08,6.66194e+10,5.62818e+10,-5.45652e+10,5.74809e+10,437302,1.72717e+11,1.81692e+11,8.98718e+10,2.87569e+10,1.64399e+11,2.59828e+12,1.55533e+12,2.87095e+09,5.15104e+11,2.57322e+11,2.96037e+11,1.98685e+09,7.46952e+11,2.07709e+12,9.26715e+11,1.01296e+12,1.22901e+11,6.66194e+10,5.62818e+10,1.77728e+12,2.44461e+10,1.79049e+12,2.46823e+10,1.39544e+11,2.80345e+12,1.42459e+11,9.13017e+10,5.62818e+10,9.13106e+08,2.92909e+08,2.87095e+09,2.87095e+09,2.87095e+09,0,0,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$setBlockTotal,47541,0,301,19,13,1392001024,24829,140736189309728,140177363927368,1,80,6932389,970,704512,135168,4096,8.63811e+10,2.68394e+09,2.3655e+08,1.02179e+11,2.92049e+09,1.1537e+10,1.17943e+08,1.69082e+06,6.44055e+09,6.7043e+08,6.67295e+10,5.63692e+10,-5.46506e+10,5.75711e+10,438031,1.73014e+11,1.81999e+11,9.0027e+10,2.88036e+10,1.64683e+11,2.60254e+12,1.55797e+12,2.878e+09,5.15977e+11,2.57762e+11,2.96529e+11,1.99018e+09,7.48184e+11,2.08057e+12,9.28257e+11,1.01464e+12,1.23099e+11,6.67295e+10,5.63692e+10,1.78023e+12,2.44895e+10,1.79346e+12,2.47261e+10,1.39779e+11,2.8081e+12,1.42699e+11,9.14556e+10,5.63692e+10,9.14594e+08,2.93512e+08,2.878e+09,2.878e+09,2.878e+09,0,0,0
ENTER-org/apache/hadoop/dfs/PendingReplicationBlocks$init,47549,0,301,19,13,1392001024,24829,140736189309728,140177363927368,1,80,6945061,970,712704,135168,4096,8.65225e+10,2.68842e+09,2.36929e+08,1.02347e+11,2.92535e+09,1.15577e+10,1.18141e+08,1.69323e+06,6.45114e+09,6.71668e+08,6.68401e+10,5.64569e+10,-5.47363e+10,5.76617e+10,438763,1.73313e+11,1.82307e+11,9.01828e+10,2.88506e+10,1.64968e+11,2.60683e+12,1.56064e+12,2.88509e+09,5.16851e+11,2.58204e+11,2.97026e+11,1.99353e+09,7.49422e+11,2.08406e+12,9.29806e+11,1.01633e+12,1.23297e+11,6.68401e+10,5.64569e+10,1.78319e+12,2.45331e+10,1.79644e+12,2.477e+10,1.40015e+11,2.81277e+12,1.4294e+11,9.16101e+10,5.64569e+10,9.16088e+08,2.94116e+08,2.88509e+09,2.88509e+09,2.88509e+09,0,0,0
EXIT-org/apache/hadoop/dfs/PendingReplicationBlocks$init,47561,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,81,6953765,970,716800,135168,4096,8.66641e+10,2.69291e+09,2.37309e+08,1.02516e+11,2.93022e+09,1.15784e+10,1.18339e+08,1.69564e+06,6.46174e+09,6.72908e+08,6.69509e+10,5.65449e+10,-5.48223e+10,5.77525e+10,439497,1.73612e+11,1.82616e+11,9.0339e+10,2.88976e+10,1.65253e+11,2.61112e+12,1.5633e+12,2.89219e+09,5.17727e+11,2.58647e+11,2.97522e+11,1.99687e+09,7.50662e+11,2.08756e+12,9.31358e+11,1.01802e+12,1.23496e+11,6.69509e+10,5.65449e+10,1.78615e+12,2.45768e+10,1.79943e+12,2.48141e+10,1.40252e+11,2.81745e+12,1.43182e+11,9.1765e+10,5.65449e+10,9.17585e+08,2.94722e+08,2.89219e+09,2.89219e+09,2.89219e+09,0,0,0
ENTER-org/apache/hadoop/dfs/PendingReplicationBlocks$PendingReplicationMonitor$run,47568,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,81,6954769,970,716800,135168,4096,8.68057e+10,2.69741e+09,2.37689e+08,1.02684e+11,2.93509e+09,1.15992e+10,1.18537e+08,1.69805e+06,6.47236e+09,6.74149e+08,6.70617e+10,5.66328e+10,-5.49083e+10,5.78434e+10,440231,1.73912e+11,1.82925e+11,9.04951e+10,2.89447e+10,1.65539e+11,2.61541e+12,1.56597e+12,2.89929e+09,5.18603e+11,2.5909e+11,2.98019e+11,2.00024e+09,7.51902e+11,2.09106e+12,9.3291e+11,1.01972e+12,1.23694e+11,6.70617e+10,5.66328e+10,1.78912e+12,2.46205e+10,1.80242e+12,2.48581e+10,1.40488e+11,2.82214e+12,1.43424e+11,9.19198e+10,5.66328e+10,9.19082e+08,2.95328e+08,2.89929e+09,2.89929e+09,2.89929e+09,0,0,0
ENTER-org/apache/hadoop/dfs/PendingReplicationBlocks$access$000,47571,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,81,6957314,970,720896,135168,4096,8.69474e+10,2.7019e+09,2.3807e+08,1.02853e+11,2.93997e+09,1.16199e+10,1.18735e+08,1.70047e+06,6.48298e+09,6.7539e+08,6.71726e+10,5.67207e+10,-5.49942e+10,5.79342e+10,440965,1.74211e+11,1.83233e+11,9.06514e+10,2.89917e+10,1.65825e+11,2.6197e+12,1.56864e+12,2.90639e+09,5.1948e+11,2.59533e+11,2.98515e+11,2.0036e+09,7.53143e+11,2.09456e+12,9.34463e+11,1.02141e+12,1.23893e+11,6.71726e+10,5.67207e+10,1.79208e+12,2.46642e+10,1.80541e+12,2.49022e+10,1.40725e+11,2.82682e+12,1.43665e+11,9.20748e+10,5.67207e+10,9.2058e+08,2.95935e+08,2.90639e+09,2.90639e+09,2.90639e+09,0,0,0
EXIT-org/apache/hadoop/dfs/PendingReplicationBlocks$access$000,47571,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,80,6959859,970,720896,135168,4096,8.70891e+10,2.70639e+09,2.3845e+08,1.03021e+11,2.94484e+09,1.16406e+10,1.18933e+08,1.70288e+06,6.4936e+09,6.76631e+08,6.72835e+10,5.68087e+10,-5.50802e+10,5.80251e+10,441699,1.74511e+11,1.83542e+11,9.08076e+10,2.90388e+10,1.66111e+11,2.624e+12,1.57131e+12,2.9135e+09,5.20357e+11,2.59977e+11,2.99011e+11,2.00694e+09,7.54384e+11,2.09807e+12,9.36016e+11,1.02311e+12,1.24092e+11,6.72835e+10,5.68087e+10,1.79505e+12,2.47079e+10,1.8084e+12,2.49463e+10,1.40962e+11,2.8315e+12,1.43907e+11,9.22298e+10,5.68087e+10,9.22078e+08,2.96541e+08,2.9135e+09,2.9135e+09,2.9135e+09,0,0,0
ENTER-org/apache/hadoop/dfs/PendingReplicationBlocks$access$100,47573,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,80,6961113,970,720896,135168,4096,8.72309e+10,2.71089e+09,2.38831e+08,1.0319e+11,2.94972e+09,1.16614e+10,1.19131e+08,1.7053e+06,6.50422e+09,6.77873e+08,6.73944e+10,5.68967e+10,-5.51663e+10,5.8116e+10,442434,1.74811e+11,1.83852e+11,9.09639e+10,2.90859e+10,1.66397e+11,2.62829e+12,1.57398e+12,2.92061e+09,5.21234e+11,2.6042e+11,2.99508e+11,2.01028e+09,7.55624e+11,2.10157e+12,9.3757e+11,1.0248e+12,1.24291e+11,6.73944e+10,5.68967e+10,1.79802e+12,2.47516e+10,1.81139e+12,2.49904e+10,1.41199e+11,2.83619e+12,1.44149e+11,9.23848e+10,5.68967e+10,9.23577e+08,2.97148e+08,2.92061e+09,2.92061e+09,2.92061e+09,0,0,0
EXIT-org/apache/hadoop/dfs/PendingReplicationBlocks$access$100,47573,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,81,6964857,970,724992,135168,4096,8.73727e+10,2.71539e+09,2.39211e+08,1.03359e+11,2.9546e+09,1.16821e+10,1.1933e+08,1.70772e+06,6.51485e+09,6.79115e+08,6.75054e+10,5.69848e+10,-5.52524e+10,5.8207e+10,443169,1.7511e+11,1.84161e+11,9.11203e+10,2.9133e+10,1.66683e+11,2.63259e+12,1.57665e+12,2.92772e+09,5.22112e+11,2.60864e+11,3.00004e+11,2.01362e+09,7.56863e+11,2.10508e+12,9.39124e+11,1.0265e+12,1.2449e+11,6.75054e+10,5.69848e+10,1.80099e+12,2.47953e+10,1.81438e+12,2.50345e+10,1.41436e+11,2.84088e+12,1.44391e+11,9.25399e+10,5.69848e+10,9.25076e+08,2.97755e+08,2.92772e+09,2.92772e+09,2.92772e+09,0,0,0
ENTER-org/apache/hadoop/dfs/PendingReplicationBlocks$access$200,47574,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,80,6968601,970,724992,135168,4096,8.75146e+10,2.71989e+09,2.39592e+08,1.03528e+11,2.95948e+09,1.17029e+10,1.19528e+08,1.71013e+06,6.52548e+09,6.80358e+08,6.76164e+10,5.70729e+10,-5.53385e+10,5.82979e+10,443904,1.7541e+11,1.8447e+11,9.12767e+10,2.91801e+10,1.66969e+11,2.63689e+12,1.57932e+12,2.93483e+09,5.22989e+11,2.61307e+11,3.005e+11,2.01695e+09,7.58104e+11,2.10858e+12,9.40678e+11,1.02819e+12,1.24689e+11,6.76164e+10,5.70729e+10,1.80396e+12,2.48391e+10,1.81738e+12,2.50786e+10,1.41673e+11,2.84557e+12,1.44633e+11,9.2695e+10,5.70729e+10,9.26576e+08,2.98362e+08,2.93483e+09,2.93483e+09,2.93483e+09,0,0,0
EXIT-org/apache/hadoop/dfs/PendingReplicationBlocks$access$200,47574,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,80,6969855,970,724992,135168,4096,8.76565e+10,2.72439e+09,2.39973e+08,1.03697e+11,2.96436e+09,1.17236e+10,1.19726e+08,1.71255e+06,6.53612e+09,6.81601e+08,6.77274e+10,5.71609e+10,-5.54246e+10,5.83889e+10,444639,1.7571e+11,1.8478e+11,9.14332e+10,2.92273e+10,1.67256e+11,2.64119e+12,1.58199e+12,2.94195e+09,5.23867e+11,2.61751e+11,3.00997e+11,2.02025e+09,7.59347e+11,2.11209e+12,9.42234e+11,1.02989e+12,1.24888e+11,6.77274e+10,5.71609e+10,1.80693e+12,2.48828e+10,1.82037e+12,2.51228e+10,1.4191e+11,2.85026e+12,1.44875e+11,9.28502e+10,5.71609e+10,9.28077e+08,2.98969e+08,2.94195e+09,2.94195e+09,2.94195e+09,0,0,0
ENTER-org/apache/hadoop/dfs/PendingReplicationBlocks$PendingReplicationMonitor$pendingReplicationCheck,47575,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,80,6971109,970,724992,135168,4096,8.77984e+10,2.72889e+09,2.40354e+08,1.03865e+11,2.96924e+09,1.17444e+10,1.19925e+08,1.71497e+06,6.54676e+09,6.82844e+08,6.78385e+10,5.72491e+10,-5.55107e+10,5.848e+10,445375,1.7601e+11,1.85089e+11,9.15897e+10,2.92744e+10,1.67542e+11,2.64549e+12,1.58467e+12,2.94907e+09,5.24745e+11,2.62195e+11,3.01493e+11,2.0236e+09,7.60589e+11,2.1156e+12,9.43789e+11,1.03159e+12,1.25088e+11,6.78385e+10,5.72491e+10,1.8099e+12,2.49266e+10,1.82337e+12,2.51669e+10,1.42148e+11,2.85496e+12,1.45117e+11,9.30054e+10,5.72491e+10,9.29577e+08,2.99576e+08,2.94907e+09,2.94907e+09,2.94907e+09,0,0,0
ENTER-org/apache/hadoop/dfs/PendingReplicationBlocks$access$300,47576,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,80,6974144,970,729088,135168,4096,8.79404e+10,2.73339e+09,2.40735e+08,1.04034e+11,2.97413e+09,1.17652e+10,1.20123e+08,1.71739e+06,6.5574e+09,6.84088e+08,6.79496e+10,5.73372e+10,-5.55969e+10,5.8571e+10,446111,1.76311e+11,1.85399e+11,9.17463e+10,2.93216e+10,1.67829e+11,2.64979e+12,1.58734e+12,2.95619e+09,5.25623e+11,2.62639e+11,3.0199e+11,2.02694e+09,7.6183e+11,2.11911e+12,9.45345e+11,1.03329e+12,1.25287e+11,6.79496e+10,5.73372e+10,1.81288e+12,2.49704e+10,1.82637e+12,2.52111e+10,1.42385e+11,2.85965e+12,1.45359e+11,9.31607e+10,5.73372e+10,9.31078e+08,3.00184e+08,2.95619e+09,2.95619e+09,2.95619e+09,0,0,0
EXIT-org/apache/hadoop/dfs/PendingReplicationBlocks$access$300,47576,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,81,6977179,970,729088,135168,4096,8.80824e+10,2.7379e+09,2.41117e+08,1.04203e+11,2.97901e+09,1.1786e+10,1.20322e+08,1.71981e+06,6.56804e+09,6.85332e+08,6.80607e+10,5.74254e+10,-5.56831e+10,5.86621e+10,446847,1.76611e+11,1.85708e+11,9.1903e+10,2.93688e+10,1.68115e+11,2.6541e+12,1.59001e+12,2.96331e+09,5.26502e+11,2.63083e+11,3.02487e+11,2.03026e+09,7.63073e+11,2.12262e+12,9.46901e+11,1.03498e+12,1.25486e+11,6.80607e+10,5.74254e+10,1.81585e+12,2.50142e+10,1.82936e+12,2.52553e+10,1.42622e+11,2.86435e+12,1.45601e+11,9.3316e+10,5.74254e+10,9.3258e+08,3.00792e+08,2.96331e+09,2.96331e+09,2.96331e+09,0,0,0
ENTER-org/apache/hadoop/dfs/PendingReplicationBlocks$access$300,47577,0,302,19,14,1392001024,24829,140736189309728,140177363927368,1,80,6978433,970,729088,135168,4096,8.82245e+10,2.7424e+09,2.41498e+08,1.04373e+11,2.9839e+09,1.18068e+10,1.20521e+08,1.72223e+06,6.57869e+09,6.86576e+08,6.81719e+10,5.75136e+10,-5.57693e+10,5.87532e+10,447583,1.76911e+11,1.86018e+11,9.20596e+10,2.9416e+10,1.68402e+11,2.6584e+12,1.59269e+12,2.97044e+09,5.27381e+11,2.63528e+11,3.02984e+11,2.03359e+09,7.64316e+11,2.12613e+12,9.48458e+11,1.03668e+12,1.25685e+11,6.81719e+10,5.75136e+10,1.81883e+12,2.5058e+10,1.83236e+12,2.52995e+10,1.4286e+11,2.86904e+12,1.45844e+11,9.34714e+10,5.75136e+10,9.34082e+08,3.014e+08,2.97044e+09,2.97044e+09,2.97044e+09,0,0,0
EXIT-org/apache/hadoop/dfs/PendingReplicationBlocks$access$300,47583,0,303,19,16,1461215232,24830,140736189309728,140177363927368,1,81,6979937,970,729088,135168,4096,8.83563e+10,2.7466e+09,2.41854e+08,1.04531e+11,2.98845e+09,1.18263e+10,1.20708e+08,1.72452e+06,6.5888e+09,6.87761e+08,6.82781e+10,5.75981e+10,-5.58524e+10,5.88409e+10,448293,1.77202e+11,1.86319e+11,9.22121e+10,2.94621e+10,1.68679e+11,2.66263e+12,1.59533e+12,2.97748e+09,5.28253e+11,2.6397e+11,3.0348e+11,2.03692e+09,7.65557e+11,2.12964e+12,9.4985e+11,1.03821e+12,1.25876e+11,6.82781e+10,5.75981e+10,1.8215e+12,2.50977e+10,1.83506e+12,2.53396e+10,1.43076e+11,2.87327e+12,1.46064e+11,9.36177e+10,5.75981e+10,9.35452e+08,3.01956e+08,2.97748e+09,2.97748e+09,2.97748e+09,0,0,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$HeartbeatMonitor$run,47604,0,303,19,16,1461215232,24830,140736189309728,140177363927368,1,81,6980941,970,729088,135168,4096,8.84882e+10,2.75079e+09,2.4221e+08,1.04689e+11,2.993e+09,1.18459e+10,1.20895e+08,1.72681e+06,6.59891e+09,6.88946e+08,6.83843e+10,5.76827e+10,-5.59355e+10,5.89285e+10,449003,1.77493e+11,1.86619e+11,9.23646e+10,2.95082e+10,1.68956e+11,2.66687e+12,1.59797e+12,2.98453e+09,5.29125e+11,2.64412e+11,3.03976e+11,2.04025e+09,7.66799e+11,2.13315e+12,9.51243e+11,1.03973e+12,1.26067e+11,6.83843e+10,5.76827e+10,1.82418e+12,2.51374e+10,1.83776e+12,2.53796e+10,1.43292e+11,2.87749e+12,1.46285e+11,9.37639e+10,5.76827e+10,9.36823e+08,3.02513e+08,2.98453e+09,2.98453e+09,2.98453e+09,0,0,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,47607,0,303,19,16,1461215232,24830,140736189309728,140177363927368,1,80,6982445,970,729088,135168,4096,8.862e+10,2.75498e+09,2.42567e+08,1.04848e+11,2.99755e+09,1.18654e+10,1.21082e+08,1.7291e+06,6.60902e+09,6.90131e+08,6.84906e+10,5.77672e+10,-5.60186e+10,5.90161e+10,449713,1.77783e+11,1.8692e+11,9.25172e+10,2.95543e+10,1.69234e+11,2.6711e+12,1.6006e+12,2.99158e+09,5.29996e+11,2.64854e+11,3.04472e+11,2.04357e+09,7.68041e+11,2.13667e+12,9.52635e+11,1.04125e+12,1.26258e+11,6.84906e+10,5.77672e+10,1.82686e+12,2.51771e+10,1.84046e+12,2.54197e+10,1.43507e+11,2.88171e+12,1.46505e+11,9.39102e+10,5.77672e+10,9.38193e+08,3.03069e+08,2.99158e+09,2.99158e+09,2.99158e+09,0,0,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$heartbeatCheck,47609,0,303,19,16,1461215232,24830,140736189309728,140177363927368,1,81,6983449,970,729088,135168,4096,8.87518e+10,2.75918e+09,2.42923e+08,1.05006e+11,3.0021e+09,1.18849e+10,1.2127e+08,1.73139e+06,6.61913e+09,6.91316e+08,6.85968e+10,5.78518e+10,-5.61017e+10,5.91038e+10,450423,1.78074e+11,1.87221e+11,9.26697e+10,2.96004e+10,1.69511e+11,2.67533e+12,1.60324e+12,2.99862e+09,5.30868e+11,2.65296e+11,3.04968e+11,2.0469e+09,7.69282e+11,2.14018e+12,9.54027e+11,1.04278e+12,1.26449e+11,6.85968e+10,5.78518e+10,1.82954e+12,2.52168e+10,1.84316e+12,2.54597e+10,1.43723e+11,2.88593e+12,1.46725e+11,9.40565e+10,5.78518e+10,9.39564e+08,3.03626e+08,2.99862e+09,2.99862e+09,2.99862e+09,0,0,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,47610,0,303,19,16,1461215232,24830,140736189309728,140177363927368,1,80,6984953,970,729088,135168,4096,8.88836e+10,2.76337e+09,2.43279e+08,1.05164e+11,3.00665e+09,1.19045e+10,1.21457e+08,1.73368e+06,6.62924e+09,6.92501e+08,6.8703e+10,5.79363e+10,-5.61848e+10,5.91914e+10,451133,1.78365e+11,1.87522e+11,9.28222e+10,2.96465e+10,1.69788e+11,2.67956e+12,1.60588e+12,3.00567e+09,5.3174e+11,2.65738e+11,3.05464e+11,2.05023e+09,7.70524e+11,2.14369e+12,9.55419e+11,1.0443e+12,1.26639e+11,6.8703e+10,5.79363e+10,1.83221e+12,2.52565e+10,1.84585e+12,2.54998e+10,1.43939e+11,2.89016e+12,1.46946e+11,9.42027e+10,5.79363e+10,9.40934e+08,3.04182e+08,3.00567e+09,3.00567e+09,3.00567e+09,0,0,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$heartbeatCheck,47610,0,303,19,16,1461215232,24830,140736189309728,140177363927368,1,81,6985957,970,729088,135168,4096,8.90155e+10,2.76756e+09,2.43635e+08,1.05323e+11,3.0112e+09,1.1924e+10,1.21644e+08,1.73597e+06,6.63935e+09,6.93687e+08,6.88092e+10,5.80208e+10,-5.62679e+10,5.92791e+10,451843,1.78656e+11,1.87822e+11,9.29747e+10,2.96926e+10,1.70066e+11,2.68379e+12,1.60852e+12,3.01272e+09,5.32611e+11,2.66181e+11,3.0596e+11,2.05355e+09,7.71766e+11,2.1472e+12,9.56811e+11,1.04583e+12,1.2683e+11,6.88092e+10,5.80208e+10,1.83489e+12,2.52962e+10,1.84855e+12,2.55398e+10,1.44155e+11,2.89438e+12,1.47166e+11,9.4349e+10,5.80208e+10,9.42305e+08,3.04739e+08,3.01272e+09,3.01272e+09,3.01272e+09,0,0,0
EXIT-org/apache/hadoop/dfs/PendingReplicationBlocks$PendingReplicationMonitor$pendingReplicationCheck,47610,0,303,19,16,1461215232,24830,140736189309728,140177363927368,1,80,6987461,970,729088,135168,4096,8.91473e+10,2.77176e+09,2.43991e+08,1.05481e+11,3.01575e+09,1.19436e+10,1.21831e+08,1.73826e+06,6.64946e+09,6.94872e+08,6.89154e+10,5.81054e+10,-5.63509e+10,5.93667e+10,452553,1.78946e+11,1.88123e+11,9.31272e+10,2.97387e+10,1.70343e+11,2.68802e+12,1.61115e+12,3.01976e+09,5.33483e+11,2.66623e+11,3.06456e+11,2.05688e+09,7.73008e+11,2.15072e+12,9.58203e+11,1.04735e+12,1.27021e+11,6.89154e+10,5.81054e+10,1.83757e+12,2.53359e+10,1.85125e+12,2.55799e+10,1.44371e+11,2.8986e+12,1.47386e+11,9.44953e+10,5.81054e+10,9.43675e+08,3.05295e+08,3.01976e+09,3.01976e+09,3.01976e+09,0,0,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$access$700,47611,0,303,19,16,1461215232,24830,140736189309728,140177363927368,1,81,6988465,970,729088,135168,4096,8.92791e+10,2.77595e+09,2.44348e+08,1.05639e+11,3.0203e+09,1.19631e+10,1.22019e+08,1.74055e+06,6.65957e+09,6.96057e+08,6.90217e+10,5.81899e+10,-5.6434e+10,5.94543e+10,453263,1.79237e+11,1.88424e+11,9.32797e+10,2.97848e+10,1.7062e+11,2.69225e+12,1.61379e+12,3.02681e+09,5.34355e+11,2.67065e+11,3.06952e+11,2.06021e+09,7.74248e+11,2.15423e+12,9.59595e+11,1.04887e+12,1.27212e+11,6.90217e+10,5.81899e+10,1.84025e+12,2.53756e+10,1.85395e+12,2.56199e+10,1.44587e+11,2.90282e+12,1.47607e+11,9.46416e+10,5.81899e+10,9.45046e+08,3.05852e+08,3.02681e+09,3.02681e+09,3.02681e+09,0,0,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$LeaseMonitor$run,47635,0,303,19,17,1529376768,24831,140736189309728,140177363927368,1,81,6989969,970,729088,135168,4096,8.94109e+10,2.78014e+09,2.44704e+08,1.05798e+11,3.02485e+09,1.19827e+10,1.22206e+08,1.74284e+06,6.66968e+09,6.97242e+08,6.91279e+10,5.82745e+10,-5.65171e+10,5.9542e+10,453973,1.79528e+11,1.88724e+11,9.34322e+10,2.9831e+10,1.70898e+11,2.69648e+12,1.61643e+12,3.03386e+09,5.35227e+11,2.67507e+11,3.07448e+11,2.06353e+09,7.75489e+11,2.15774e+12,9.60988e+11,1.0504e+12,1.27402e+11,6.91279e+10,5.82745e+10,1.84293e+12,2.54153e+10,1.85665e+12,2.566e+10,1.44802e+11,2.90705e+12,1.47827e+11,9.47878e+10,5.82745e+10,9.46416e+08,3.06408e+08,3.03386e+09,3.03386e+09,3.03386e+09,0,0,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$access$700,47635,0,303,19,17,1529376768,24831,140736189309728,140177363927368,1,81,6990133,970,729088,135168,4096,8.95427e+10,2.78434e+09,2.4506e+08,1.05956e+11,3.0294e+09,1.20022e+10,1.22393e+08,1.74513e+06,6.67979e+09,6.98427e+08,6.92341e+10,5.8359e+10,-5.66002e+10,5.96296e+10,454683,1.79818e+11,1.89025e+11,9.35848e+10,2.98771e+10,1.71175e+11,2.70071e+12,1.61907e+12,3.0409e+09,5.36098e+11,2.67949e+11,3.07944e+11,2.06686e+09,7.7673e+11,2.16125e+12,9.6238e+11,1.05192e+12,1.27593e+11,6.92341e+10,5.8359e+10,1.8456e+12,2.5455e+10,1.85935e+12,2.57e+10,1.45018e+11,2.91127e+12,1.48048e+11,9.49341e+10,5.8359e+10,9.47787e+08,3.06965e+08,3.0409e+09,3.0409e+09,3.0409e+09,0,0,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$access$400,47638,0,303,19,17,1529376768,24831,140736189309728,140177363927368,1,81,6992477,970,729088,135168,4096,8.96849e+10,2.78884e+09,2.45442e+08,1.06125e+11,3.03428e+09,1.2023e+10,1.22592e+08,1.74755e+06,6.69044e+09,6.99672e+08,6.93453e+10,5.84473e+10,-5.66865e+10,5.97208e+10,455420,1.80119e+11,1.89335e+11,9.37415e+10,2.99243e+10,1.71462e+11,2.70502e+12,1.62175e+12,3.04803e+09,5.36978e+11,2.68394e+11,3.08441e+11,2.07018e+09,7.7797e+11,2.16477e+12,9.63938e+11,1.05362e+12,1.27793e+11,6.93453e+10,5.84473e+10,1.84858e+12,2.54988e+10,1.86235e+12,2.57442e+10,1.45256e+11,2.91597e+12,1.4829e+11,9.50896e+10,5.84473e+10,9.49289e+08,3.07573e+08,3.04803e+09,3.04803e+09,3.04803e+09,0,0,0
