ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$setUp,7011,0,26,2,12,1212297216,6507,140734505733744,140524550381896,1,29,2007107,293,0,45056,4096
EXIT-org/apache/hadoop/dfs/TestCrcCorruption$setUp,7047,0,26,2,12,1212297216,6546,140734505733744,140524550381896,1,29,2007471,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$testCrcCorruption,7067,0,26,2,12,1212297216,6546,140734505733744,140524550381896,1,29,2007835,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$thistest,9888,0,39,5,12,1212297216,8912,140734505733744,140524550381896,1,30,3033995,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/NameNode$format,12535,0,63,6,12,1212297216,10896,140734505733744,140524550381896,1,29,3195432,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/NameNode$format,12535,0,63,6,12,1212297216,10896,140734505733744,140524550381896,1,29,3195798,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getNamespaceDirs,20536,0,114,7,12,1212297216,17886,140734505733744,140524550381896,1,29,3523261,293,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getNamespaceDirs,20705,0,114,7,12,1212297216,18017,140734505733744,140524550381896,1,29,3534656,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/NameNode$getNameNodeMetrics,22381,0,126,8,12,1212297216,19276,140734505733744,140524550381896,1,29,3644016,293,0,45056,4096
EXIT-org/apache/hadoop/dfs/NameNode$getNameNodeMetrics,22384,0,126,8,12,1212297216,19276,140734505733744,140524550381896,1,29,3644383,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,22550,0,126,8,12,1212297216,19408,140734505733744,140524550381896,1,29,3644750,293,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,22831,0,126,8,12,1213833216,19672,140734505733744,140524550381896,1,29,3645117,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$setStorageDirectories,22965,0,126,8,12,1213833216,19804,140734505733744,140524550381896,1,29,3645484,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$addStorageDir,23088,0,128,8,12,1212297216,19597,140734505733744,140524550381896,1,29,3663279,293,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$addStorageDir,23088,0,128,8,12,1212297216,19597,140734505733744,140524550381896,1,29,3663646,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$addStorageDir,23088,0,129,8,12,1212297216,19597,140734505733744,140524550381896,1,29,3664013,293,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$addStorageDir,23089,0,129,8,12,1212297216,19597,140734505733744,140524550381896,1,29,3664380,293,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$setStorageDirectories,23089,0,129,8,12,1212297216,19597,140734505733744,140524550381896,1,29,3664747,293,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$setConfigurationParameters,23133,0,134,8,12,1212297216,19597,140734505733744,140524550381896,1,29,3741112,293,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$setConfigurationParameters,24032,0,139,8,12,1281515520,20114,140734505733744,140524550381896,1,29,3845329,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$createFsOwnerPermissions,24236,0,144,8,12,1281515520,20311,140734505733744,140524550381896,1,29,3884616,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$createFsOwnerPermissions,24260,0,144,8,12,1281515520,20377,140734505733744,140524550381896,1,29,3884985,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setPermissionStatus,24260,0,144,8,12,1281515520,20377,140734505733744,140524550381896,1,29,3885354,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setUser,24260,0,144,8,12,1281515520,20377,140734505733744,140524550381896,1,29,3885723,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,25163,0,145,9,12,1281515520,21235,140734505733744,140524550381896,1,29,3894208,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,25185,0,146,9,12,1281515520,21150,140734505733744,140524550381896,1,29,3894577,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,25257,0,146,9,12,1281515520,21215,140734505733744,140524550381896,1,29,3894946,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,25274,0,146,9,12,1281515520,21215,140734505733744,140524550381896,1,29,3895315,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,25316,0,146,9,12,1281515520,21215,140734505733744,140524550381896,1,29,3896485,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,25331,0,146,9,12,1281515520,21281,140734505733744,140524550381896,1,29,3896854,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,25333,0,146,9,12,1281515520,21281,140734505733744,140524550381896,1,29,3897223,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,25333,0,146,9,12,1281515520,21281,140734505733744,140524550381896,1,29,3897592,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,25462,0,146,9,12,1281515520,21413,140734505733744,140524550381896,1,29,3897961,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,25669,0,146,9,12,1281515520,21611,140734505733744,140524550381896,1,29,3898330,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,25671,0,147,9,12,1281515520,21611,140734505733744,140524550381896,1,29,3898699,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,26108,0,148,9,12,1281515520,21868,140734505733744,140524550381896,1,29,3899068,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,26110,0,148,9,12,1281515520,21868,140734505733744,140524550381896,1,29,3899437,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,26202,0,148,9,12,1281515520,21934,140734505733744,140524550381896,1,29,3899806,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,26207,0,148,9,12,1281515520,21934,140734505733744,140524550381896,1,29,3900175,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,26285,0,148,9,12,1281515520,22000,140734505733744,140524550381896,1,29,3900544,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,27199,0,149,9,12,1283072000,22924,140734505733744,140524550381896,1,29,3900913,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,27199,0,149,9,12,1283072000,22924,140734505733744,140524550381896,1,29,3901282,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,27398,0,150,9,12,1281515520,22748,140734505733744,140524550381896,1,29,3905113,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,27400,0,150,9,12,1281515520,22748,140734505733744,140524550381896,1,29,3905482,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,27416,0,151,9,12,1281515520,22748,140734505733744,140524550381896,1,29,3905851,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,27422,0,151,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3906220,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setUser,27422,0,151,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3906589,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setGroup,27422,0,151,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3906958,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,27422,0,151,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3907327,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,27422,0,151,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3907696,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,27422,0,152,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3908065,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,27422,0,152,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3908434,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,27422,0,152,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3908803,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,27422,0,152,9,12,1281515520,22814,140734505733744,140524550381896,1,29,3909172,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,27554,0,154,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3909541,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,27554,0,154,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3909910,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,27554,0,155,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3910279,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,27554,0,155,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3910648,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setGroup,27554,0,155,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3911017,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setPermission,27554,0,155,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3911386,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,27554,0,155,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3911755,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,27554,0,155,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3912124,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,27555,0,156,9,12,1281515520,22946,140734505733744,140524550381896,1,29,3912493,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,28221,0,158,9,12,1281515520,23470,140734505733744,140524550381896,1,29,3912862,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setPermission,28221,0,158,9,12,1281515520,23470,140734505733744,140524550381896,1,29,3913231,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setPermissionStatus,28221,0,158,9,12,1281515520,23470,140734505733744,140524550381896,1,29,3913600,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setLocalName,28221,0,158,9,12,1281515520,23470,140734505733744,140524550381896,1,29,3913969,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$string2Bytes,28221,0,159,9,12,1281515520,23470,140734505733744,140524550381896,1,29,3914338,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$string2Bytes,28221,0,159,9,12,1281515520,23470,140734505733744,140524550381896,1,29,3914707,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setLocalName,28222,0,159,9,12,1281515520,23470,140734505733744,140524550381896,1,29,3915076,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSDirectory$initialize,28305,0,159,9,12,1281515520,23470,140734505733744,140524550381896,1,29,3915445,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSDirectory$initialize,29419,0,164,9,12,1282658304,23868,140734505733744,140524550381896,1,30,4027755,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$format,29421,0,165,9,12,1282658304,23868,140734505733744,140524550381896,1,30,4028124,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$newNamespaceID,29421,0,165,9,12,1282658304,23868,140734505733744,140524550381896,1,30,4028493,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,29421,0,165,10,12,1282658304,23868,140734505733744,140524550381896,1,30,4028863,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,29421,0,165,10,12,1282658304,23868,140734505733744,140524550381896,1,30,4029233,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$newNamespaceID,29421,0,165,10,12,1282658304,23868,140734505733744,140524550381896,1,30,4029603,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,29421,0,166,10,12,1282658304,23868,140734505733744,140524550381896,1,30,4029973,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,29421,0,166,10,12,1282658304,23868,140734505733744,140524550381896,1,30,4030343,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$getNumStorageDirs,29421,0,166,10,12,1282658304,23868,140734505733744,140524550381896,1,30,4030713,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$getNumStorageDirs,29421,0,166,10,12,1282658304,23868,140734505733744,140524550381896,1,30,4031083,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$getStorageDir,29429,0,167,10,12,1282658304,23933,140734505733744,140524550381896,1,30,4031453,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$getStorageDir,29429,0,167,10,12,1282658304,23933,140734505733744,140524550381896,1,30,4031823,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$format,29429,0,167,10,12,1282658304,23933,140734505733744,140524550381896,1,30,4032193,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,29429,0,167,10,12,1282658304,23933,140734505733744,140524550381896,1,30,4032563,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,29429,0,168,10,12,1282658304,23933,140734505733744,140524550381896,1,30,4032933,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,29429,0,168,10,12,1282658304,23933,140734505733744,140524550381896,1,30,4033303,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,29429,0,168,10,12,1282658304,23933,140734505733744,140524550381896,1,30,4033673,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,29429,0,168,10,12,1282658304,23933,140734505733744,140524550381896,1,30,4034043,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,29472,0,169,10,12,1283739648,23985,140734505733744,140524550381896,1,32,4090905,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,29474,0,170,10,12,1283739648,23985,140734505733744,140524550381896,1,32,4094503,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,29474,0,170,10,12,1283739648,23985,140734505733744,140524550381896,1,32,4094873,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,29553,0,170,10,12,1283739648,24051,140734505733744,140524550381896,1,32,4095243,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,29553,0,170,10,12,1283739648,24051,140734505733744,140524550381896,1,32,4095613,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,29592,0,170,10,12,1283739648,24051,140734505733744,140524550381896,1,32,4095983,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,29720,0,170,10,12,1283739648,24183,140734505733744,140524550381896,1,32,4096353,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$saveFSImage,30130,0,170,10,12,1285349376,24645,140734505733744,140524550381896,1,32,4096723,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,30197,0,170,10,12,1285349376,24711,140734505733744,140524550381896,1,32,4097093,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,30198,0,171,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4097463,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,30198,0,171,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4097833,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,30198,0,171,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4098203,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$saveImage,30198,0,171,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4098573,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$getParent,30200,0,171,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4098943,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$getParent,30200,0,171,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4099313,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/INodeDirectory$getChildren,30200,0,171,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4099683,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/INodeDirectory$getChildren,30200,0,171,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4100053,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$saveImage,30200,0,172,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4100423,353,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$saveDatanodes,30200,0,172,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4100793,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$saveDatanodes,30200,0,172,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4101163,353,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$saveFSImage,30200,0,172,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4101533,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,30200,0,172,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4101903,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,30200,0,172,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4102273,369,0,49152,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,30200,0,173,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4102643,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,30264,0,173,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4103013,369,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,30264,0,173,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4103383,369,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,30264,0,173,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4103753,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,30264,0,174,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4104123,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$access$000,30265,0,174,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4104493,369,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$access$000,30265,0,174,10,12,1283739648,24322,140734505733744,140524550381896,1,32,4104863,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,30265,0,174,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4105233,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,30268,0,175,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4108110,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,30268,0,175,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4108480,369,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,30268,0,175,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4108850,369,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,30268,0,175,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4109220,369,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,30268,0,176,10,12,1283739648,24322,140734505733744,140524550381896,1,33,4109590,373,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,31180,0,182,10,12,1283739648,24888,140734505733744,140524550381896,1,33,4109960,373,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,31358,0,183,10,12,1283739648,25020,140734505733744,140524550381896,1,33,4110330,373,0,53248,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$close,31581,0,183,10,12,1285406720,25284,140734505733744,140524550381896,1,33,4110700,373,0,53248,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBufSize,31976,0,183,10,12,1285406720,25680,140734505733744,140524550381896,1,33,4111070,373,0,53248,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,32021,0,183,10,12,1283739648,25328,140734505733744,140524550381896,1,33,4111440,373,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,32033,0,184,10,12,1283739648,25328,140734505733744,140524550381896,1,33,4111810,373,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBufSize,32085,0,184,10,12,1283739648,25328,140734505733744,140524550381896,1,33,4121200,373,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$close,32098,0,184,10,12,1283739648,25393,140734505733744,140524550381896,1,32,4121570,373,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,32113,0,185,10,12,1283739648,25393,140734505733744,140524550381896,1,32,4121940,373,0,53248,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$write,32113,0,185,10,12,1283739648,25393,140734505733744,140524550381896,1,32,4122310,373,0,53248,4096
ENTER-org/apache/hadoop/dfs/FSImage$corruptPreUpgradeStorage,32114,0,186,10,12,1283739648,25393,140734505733744,140524550381896,1,32,4122680,373,0,53248,4096
ENTER-org/apache/hadoop/dfs/Storage$writeCorruptedData,32114,0,186,10,12,1283739648,25393,140734505733744,140524550381896,1,33,4123050,373,0,53248,4096
EXIT-org/apache/hadoop/dfs/Storage$writeCorruptedData,32425,0,200,10,12,1283739648,25645,140734505733744,140524550381896,1,33,4133504,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSImage$corruptPreUpgradeStorage,32426,0,200,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4133874,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getVersionFile,32426,0,200,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4134244,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getVersionFile,32426,0,201,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4134614,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$write,32426,0,201,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4134984,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$setFields,32426,0,201,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4135354,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/Storage$setFields,32426,0,201,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4135724,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/Storage$setFields,32426,0,201,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4136094,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeState,32426,0,201,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4136464,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,32426,0,201,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4136834,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,32426,0,201,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4137204,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeState,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4137574,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/UpgradeManager$getUpgradeState,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4137944,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/UpgradeManager$getUpgradeState,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4138314,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeState,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4138684,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeState,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4139054,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeVersion,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4139424,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4139794,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4140164,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeVersion,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4140534,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/UpgradeManager$getUpgradeVersion,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4140904,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/UpgradeManager$getUpgradeVersion,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4141274,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeVersion,32426,0,202,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4141644,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeVersion,32426,0,203,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4142014,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$writeCheckpointTime,32426,0,203,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4142384,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,32426,0,203,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4142754,530,0,81920,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,32426,0,203,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4143124,530,0,81920,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,32426,0,203,10,12,1283739648,25645,140734505733744,140524550381896,1,32,4143494,530,0,81920,4096
