ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
EXIT-org/apache/hadoop/dfs/DatanodeInfo$isDecommissioned,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10585467,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10585849,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$shouldNodeShutdown,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10585969,19737,593920,331776,4096
ENTER-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10586613,19737,593920,331776,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$addStoredBlock,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10586995,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10587377,19737,593920,331776,4096
ENTER-org/apache/hadoop/dfs/BlocksMap$getINode,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10587759,19737,593920,331776,4096
ENTER-org/apache/hadoop/dfs/StorageInfo$getCTime,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10588141,19737,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$hashCode,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10588523,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/StorageInfo$getCTime,69178,2,771,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10588905,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$hashCode,69178,2,772,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10589287,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$write,69178,2,772,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10589669,19737,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$equals,69178,2,772,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10589789,19737,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$write,69178,2,772,47,58,1536892928,53393,140736256070976,140246638600520,1,82,10590433,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$equals,69178,2,772,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10590553,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$write,69178,2,772,47,58,1536892928,53393,140736256070976,140246638600520,1,82,10591197,19737,593920,331776,4096
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$access$100,69179,2,772,47,58,1536892928,53393,140736256070976,140246638600520,1,83,10591317,19737,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataNode$notifyNamenodeReceivedBlock,69179,2,772,47,58,1536892928,53400,140736256070976,140246638600520,1,84,10592223,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveBlock,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10592605,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$400,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10592987,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$100,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10593369,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$toString,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10593751,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$100,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10594133,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10594515,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$100,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10594897,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10595279,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$100,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10595661,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$toString,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10596043,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataBlockScanner$addBlock,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10596425,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$getNumBytes,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10596807,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$hashCode,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10597189,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$getNumBytes,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10597571,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$hashCode,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10597953,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$access$1100,69179,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10598073,20086,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$access$1100,69180,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10600190,20086,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69182,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10602315,20094,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69182,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10602697,20094,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69182,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10603079,20094,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69182,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10603461,20094,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1900,69182,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10603843,20094,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1900,69182,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10604225,20094,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1900,69183,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10604609,20096,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1900,69183,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10607525,20096,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$toString,69183,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10607907,20096,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,69183,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10608289,20096,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,69183,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10608671,20096,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$toString,69184,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10609315,20096,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataBlockScanner$getNewBlockScanTime,69184,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10609437,20096,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataBlockScanner$getNewBlockScanTime,69184,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10610083,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69184,2,772,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10610465,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataBlockScanner$addBlockInfo,69184,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10610847,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69184,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10611229,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$hashCode,69184,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10611611,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69184,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10611993,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$hashCode,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10612375,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10612757,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$setMaxNumLines,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10613139,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10613521,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$setMaxNumLines,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10613903,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10614285,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$getNumBytes,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,83,10614667,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$access$100,69179,2,772,47,58,1536892928,53393,140736256070976,140246638600520,1,85,10615311,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10615431,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/BlocksMap$getINode,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10616075,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10616195,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/INodeFile$getReplication,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10616839,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10616959,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/INodeFile$getReplication,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10617603,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10617723,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/BlocksMap$addNode,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10618367,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1600,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10618749,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/BlocksMap$checkBlockInfo,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10619131,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1600,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10619513,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$hashCode,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10619895,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$toString,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10620277,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$hashCode,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10620659,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10621041,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$equals,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10621423,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10621805,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$equals,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10622187,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$toString,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10622569,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/BlocksMap$checkBlockInfo,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10622951,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1400,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10623333,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$addBlock,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10623715,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1400,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10624097,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$addNode,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10624479,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$900,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10624861,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$findDatanode,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10625243,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$900,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10625625,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getCapacity,69187,2,774,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10626007,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$isClosed,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10626389,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getCapacity,69187,2,774,47,57,1536892928,53397,140736256070976,140246638600520,1,85,10626771,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$isClosed,69187,2,774,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10626891,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$flushInternal,69187,2,774,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10627273,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,69187,2,774,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10627655,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$toString,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10628561,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$closeThreads,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10628681,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10629325,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$DataStreamer$close,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10629445,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10630089,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10630209,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$toString,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10630853,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10630973,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$toString,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10631617,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10631737,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10632381,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10632501,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10633145,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69314,2,774,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10633265,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$toString,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10633909,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10634029,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10634673,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataNode$PacketResponder$run,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10635055,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10635175,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$getNumBytes,69187,2,773,47,57,1536892928,53397,140736256070976,140246638600520,1,86,10635557,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$DataStreamer$close,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10635939,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataBlockScanner$updateBytesToScan,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,86,10636059,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,69187,2,774,47,57,1536892928,53397,140736256070976,140246638600520,1,84,10636441,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataBlockScanner$updateBytesToScan,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10636823,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10637205,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataBlockScanner$addBlockInfo,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10637587,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10637969,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataBlockScanner$adjustThrottler,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10638351,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10638733,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DataNode$Throttler$setBandwidth,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10639115,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10639497,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataNode$Throttler$setBandwidth,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10639879,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10640261,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataBlockScanner$adjustThrottler,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10640643,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1800,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10641025,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DataBlockScanner$addBlock,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10641407,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$ResponseProcessor$run,69314,2,775,47,57,1536892928,53549,140736256070976,140246638600520,1,85,10641527,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,83,10641909,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DatanodeRegistration$1$newInstance,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10642902,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$1$newInstance,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10643284,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DatanodeRegistration$readFields,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10643666,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DatanodeID$readFields,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10644048,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DatanodeID$readFields,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10644430,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$readFields,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10644812,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$1$newInstance,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10645194,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$1$newInstance,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10645576,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Block$readFields,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10645958,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Block$readFields,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10646340,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/NameNode$blockReceived,69314,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10646722,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/NameNode$verifyRequest,69316,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10647104,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DatanodeRegistration$getVersion,69316,2,776,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10647486,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10647868,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10648250,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$getVersion,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10648632,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/NameNode$verifyVersion,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10649014,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/NameNode$verifyVersion,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10649396,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getRegistrationID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10649778,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Storage$getRegistrationID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10650160,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10650542,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10650924,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10651306,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10651688,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/StorageInfo$getCTime,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10652070,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/StorageInfo$getCTime,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10652452,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/Storage$getRegistrationID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10652834,20098,593920,331776,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getRegistrationID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10653216,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/DatanodeRegistration$getRegistrationID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10653598,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/Storage$getRegistrationID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10653980,20098,593920,331776,4096
ENTER-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,69316,2,777,47,57,1536892928,53549,140736256070976,140246638600520,1,84,10654362,20098,593920,331776,4096
